Darwin, 24.6, 29.5, 7.4, 3.4, 0.0, WSW, 54.0, W, SSW, 24.0, 19.0, 90.0, 89.0, 1006.0, 1003.8, 8.0, 8.0, 27.3, 25.4, Yes, Yes
MelbourneAirport, 15.1, 24.6, 0.0, 5.4, 8.5, S, 35.0, S, S, 19.0, 19.0, 69.0, 42.0, 1022.2, 1020.2, 7.0, 1.0, 16.6, 23.4, No, No
Woomera, 3.9, 15.5, 1.2, 3.0, 8.0, SSW, 33.0, WSW, SSW, 9.0, 19.0, 88.0, 49.0, 1028.3, 1027.9, 0.0, 1.0, 7.0, 14.1, Yes, No
WaggaWagga, 9.6, 13.0, 6.0, 0.4, 0.6, WSW, 24.0, W, W, 11.0, 13.0, 97.0, 76.0, 1007.7, 1007.1, 8.0, 7.0, 10.3, 12.3, Yes, Yes
PerthAirport, 9.5, 18.7, 21.4, 1.0, 10.1, SSW, 41.0, S, SW, 19.0, 22.0, 61.0, 46.0, 1022.5, 1021.6, 1.0, 4.0, 13.7, 17.3, Yes, No
PerthAirport, 13.2, 22.2, 5.0, 3.4, 6.8, WNW, 54.0, NNE, WNW, 11.0, 31.0, 90.0, 58.0, 1015.4, 1013.7, 7.0, 6.0, 16.1, 21.4, Yes, Yes
AliceSprings, 12.4, 31.2, 0.0, 6.0, 10.9, ENE, 28.0, NW, S, 2.0, 15.0, 26.0, 17.0, 1014.2, 1010.7, 2.0, 3.0, 23.0, 30.5, No, No
Brisbane, 18.4, 31.1, 0.0, 5.2, 11.1, ENE, 28.0, NNW, ENE, 4.0, 15.0, 54.0, 66.0, 1006.0, 1005.0, 1.0, 3.0, 26.1, 27.2, No, Yes
PerthAirport, 12.6, 27.0, 0.0, 8.4, 9.5, SW, 48.0, W, W, 7.0, 26.0, 57.0, 56.0, 1016.9, 1015.6, 6.0, 3.0, 20.9, 24.3, No, No
WaggaWagga, 12.9, 20.0, 18.8, 7.4, 0.0, E, 41.0, E, E, 19.0, 17.0, 92.0, 91.0, 1019.6, 1016.9, 8.0, 8.0, 14.5, 16.6, Yes, Yes
Hobart, 21.0, 30.2, 0.0, 6.4, 8.6, NNE, 52.0, NNE, NE, 17.0, 35.0, 62.0, 54.0, 1015.1, 1009.2, 6.0, 6.0, 23.8, 27.7, No, Yes
Darwin, 25.3, 34.3, 0.0, 7.0, 6.3, ENE, 50.0, E, ESE, 9.0, 6.0, 71.0, 91.0, 1012.5, 1008.9, 3.0, 8.0, 29.5, 26.9, No, Yes
Darwin, 25.0, 32.1, 3.6, 2.4, 4.8, WNW, 48.0, NNE, W, 13.0, 26.0, 82.0, 90.0, 1008.8, 1006.6, 6.0, 8.0, 29.5, 26.2, Yes, Yes
Portland, 11.0, 14.9, 0.2, 4.4, 8.6, W, 57.0, W, SSW, 30.0, 28.0, 83.0, 59.0, 1003.3, 1010.1, 8.0, 8.0, 12.8, 13.3, No, Yes
Cairns, 21.3, 26.8, 0.0, 7.8, 10.5, SSE, 48.0, SSE, SE, 28.0, 31.0, 39.0, 52.0, 1018.5, 1016.2, 1.0, 2.0, 24.2, 25.4, No, No
NorfolkIsland, 13.5, 17.5, 0.0, 3.2, 0.2, ESE, 41.0, ESE, E, 22.0, 22.0, 62.0, 58.0, 1024.4, 1021.4, 7.0, 8.0, 15.9, 16.3, No, Yes
Brisbane, 16.6, 25.5, 0.0, 7.8, 9.2, E, 31.0, SSE, E, 9.0, 17.0, 48.0, 48.0, 1025.6, 1022.0, 5.0, 2.0, 22.2, 24.0, No, No
Watsonia, 10.7, 21.3, 0.0, 2.6, 2.3, W, 20.0, ENE, SSE, 11.0, 7.0, 100.0, 57.0, 1015.3, 1011.2, 7.0, 7.0, 12.6, 20.8, No, Yes
Portland, 10.3, 17.5, 1.8, 8.2, 0.4, SW, 48.0, WSW, WSW, 17.0, 20.0, 53.0, 61.0, 1023.2, 1021.8, 5.0, 8.0, 13.7, 14.3, Yes, No
Sale, 9.0, 28.3, 0.0, 3.2, 6.9, NW, 67.0, NE, NW, 6.0, 44.0, 33.0, 9.0, 1012.8, 1007.1, 4.0, 5.0, 21.1, 28.2, No, No
NorfolkIsland, 12.4, 21.7, 0.0, 4.6, 10.5, NNE, 33.0, NNW, NE, 11.0, 15.0, 62.0, 64.0, 1018.6, 1016.4, 3.0, 2.0, 18.1, 19.4, No, Yes
WaggaWagga, 10.9, 17.3, 0.0, 3.6, 1.6, N, 33.0, E, NE, 11.0, 13.0, 63.0, 70.0, 1025.9, 1022.7, 7.0, 7.0, 13.5, 15.4, No, Yes
PerthAirport, 7.9, 17.3, 4.0, 1.0, 5.7, SSW, 39.0, N, S, 11.0, 30.0, 94.0, 47.0, 1019.7, 1020.4, 7.0, 2.0, 10.7, 16.6, Yes, Yes
Hobart, 7.3, 17.0, 0.0, 3.8, 5.4, WNW, 63.0, NW, WNW, 11.0, 26.0, 60.0, 59.0, 999.9, 992.9, 7.0, 7.0, 10.7, 12.3, No, Yes
Townsville, 9.6, 25.0, 0.0, 4.0, 10.3, NE, 30.0, WNW, NNE, 2.0, 15.0, 69.0, 47.0, 1020.7, 1016.5, 0.0, 1.0, 18.4, 24.2, No, No
Darwin, 26.4, 34.4, 0.0, 5.8, 9.5, WNW, 44.0, W, W, 19.0, 30.0, 72.0, 61.0, 1008.2, 1004.5, 5.0, 6.0, 30.9, 33.7, No, Yes
Perth, 14.3, 20.1, 13.6, 4.0, 4.3, NNW, 65.0, NW, WNW, 22.0, 28.0, 74.0, 65.0, 1006.0, 1004.4, 7.0, 7.0, 18.3, 18.5, Yes, Yes
Brisbane, 14.4, 23.1, 0.0, 2.8, 7.5, ESE, 24.0, SSW, E, 4.0, 13.0, 69.0, 64.0, 1023.0, 1018.8, 4.0, 5.0, 17.9, 20.7, No, Yes
Sale, 15.3, 21.3, 10.0, 3.2, 2.0, WSW, 52.0, W, SE, 20.0, 19.0, 81.0, 79.0, 1003.0, 1002.7, 6.0, 8.0, 16.4, 18.6, Yes, Yes
Hobart, 8.9, 20.6, 0.0, 3.2, 3.9, SW, 57.0, NNW, SW, 11.0, 28.0, 60.0, 56.0, 1009.0, 1006.6, 7.0, 7.0, 11.6, 14.0, No, Yes
SydneyAirport, 16.1, 22.8, 0.0, 3.6, 10.8, S, 46.0, W, S, 19.0, 30.0, 69.0, 59.0, 1018.5, 1016.4, 2.0, 1.0, 18.6, 22.5, No, No
Portland, 11.4, 14.7, 29.6, 0.4, 2.9, ESE, 50.0, SE, SSE, 15.0, 20.0, 95.0, 81.0, 1013.8, 1013.4, 8.0, 8.0, 12.5, 13.3, Yes, Yes
AliceSprings, 23.4, 38.2, 0.0, 10.2, 7.7, N, 44.0, N, E, 26.0, 9.0, 17.0, 12.0, 1014.6, 1010.3, 1.0, 5.0, 30.2, 36.5, No, No
Sydney, 8.4, 20.5, 0.0, 3.8, 10.7, W, 33.0, W, ESE, 22.0, 17.0, 50.0, 36.0, 1022.9, 1020.9, 1.0, 2.0, 12.2, 18.0, No, No
PerthAirport, 13.0, 20.8, 17.4, 4.0, 6.3, WNW, 63.0, SW, NW, 22.0, 35.0, 76.0, 51.0, 1010.0, 1009.1, 5.0, 6.0, 15.9, 20.0, Yes, Yes
Mildura, 10.5, 13.1, 3.2, 1.4, 1.5, SSW, 31.0, NNW, NW, 13.0, 13.0, 90.0, 97.0, 1013.8, 1012.2, 8.0, 8.0, 11.8, 12.3, Yes, Yes
Perth, 8.1, 27.0, 0.0, 3.4, 10.8, NE, 35.0, NE, NE, 15.0, 11.0, 41.0, 20.0, 1024.1, 1020.4, 3.0, 0.0, 18.9, 26.6, No, No
AliceSprings, 17.3, 34.6, 0.0, 12.0, 12.7, SW, 61.0, E, ESE, 31.0, 13.0, 24.0, 25.0, 1006.9, 1002.0, 2.0, 1.0, 26.4, 33.9, No, Yes
Brisbane, 21.3, 30.4, 0.0, 5.6, 8.5, ENE, 22.0, S, ENE, 4.0, 9.0, 68.0, 61.0, 1018.1, 1014.8, 6.0, 6.0, 26.2, 28.7, No, No
Woomera, 27.7, 40.1, 0.0, 15.6, 5.0, SSE, 69.0, E, NW, 9.0, 19.0, 38.0, 38.0, 1008.9, 1004.0, 1.0, 5.0, 31.6, 37.3, No, Yes
Townsville, 15.2, 28.4, 0.0, 8.4, 11.1, E, 43.0, SSE, ENE, 20.0, 28.0, 54.0, 48.0, 1022.9, 1019.6, 1.0, 1.0, 24.2, 26.8, No, No
Watsonia, 13.4, 33.4, 0.0, 7.4, 12.0, SW, 37.0, ENE, SW, 6.0, 19.0, 53.0, 24.0, 1013.1, 1011.9, 1.0, 6.0, 23.7, 29.6, No, No
CoffsHarbour, 18.9, 21.8, 2.8, 7.0, 1.2, S, 54.0, SW, SSW, 28.0, 31.0, 95.0, 71.0, 1025.5, 1026.1, 8.0, 8.0, 19.0, 21.7, Yes, Yes
Townsville, 24.5, 29.0, 2.2, 7.0, 0.0, ESE, 39.0, SSE, ESE, 13.0, 26.0, 87.0, 74.0, 1016.3, 1013.1, 8.0, 7.0, 25.4, 28.3, Yes, Yes
Perth, 20.0, 35.5, 0.0, 10.6, 12.2, NE, 41.0, ENE, SSW, 15.0, 19.0, 25.0, 29.0, 1006.9, 1003.1, 1.0, 1.0, 27.9, 32.4, No, No
Woomera, 18.4, 29.0, 0.0, 11.4, 11.3, SSE, 50.0, SSE, SSE, 30.0, 26.0, 74.0, 33.0, 1021.0, 1020.7, 1.0, 0.0, 19.8, 27.8, No, No
NorfolkIsland, 13.7, 20.0, 17.2, 2.4, 2.0, ENE, 65.0, E, NE, 33.0, 24.0, 91.0, 92.0, 1012.4, 1012.0, 8.0, 8.0, 17.2, 18.0, Yes, Yes
Portland, 7.9, 12.7, 10.0, 0.6, 2.4, WSW, 39.0, SW, WSW, 11.0, 19.0, 73.0, 68.0, 1021.5, 1023.1, 8.0, 7.0, 10.2, 11.5, Yes, No
CoffsHarbour, 13.9, 20.8, 4.2, 1.0, 9.4, SW, 37.0, SW, SSE, 20.0, 20.0, 54.0, 61.0, 1023.0, 1020.4, 2.0, 4.0, 17.9, 20.2, Yes, No
Moree, 19.7, 30.5, 3.2, 2.6, 6.0, NNE, 43.0, ENE, N, 20.0, 20.0, 66.0, 47.0, 1017.4, 1015.3, 7.0, 7.0, 22.7, 28.7, Yes, No
Sale, 6.7, 24.3, 0.0, 5.0, 10.5, ESE, 33.0, SSW, E, 6.0, 19.0, 70.0, 47.0, 1017.0, 1013.4, 3.0, 5.0, 16.4, 23.2, No, No
MountGambier, 7.0, 14.3, 18.0, 1.6, 5.4, SSW, 31.0, SSW, ESE, 11.0, 11.0, 92.0, 74.0, 1011.5, 1011.2, 7.0, 3.0, 10.6, 11.9, Yes, Yes
Cairns, 22.9, 26.8, 12.8, 4.0, 0.1, S, 41.0, S, SE, 20.0, 15.0, 84.0, 94.0, 1011.7, 1009.8, 8.0, 8.0, 25.5, 24.5, Yes, Yes
Brisbane, 13.2, 23.0, 0.0, 1.4, 6.5, E, 24.0, SW, NE, 7.0, 6.0, 77.0, 58.0, 1011.1, 1008.8, 3.0, 7.0, 17.3, 21.7, No, Yes
PerthAirport, 7.1, 19.0, 0.0, 4.0, 1.8, WNW, 39.0, WSW, WNW, 7.0, 17.0, 75.0, 82.0, 1020.0, 1019.2, 8.0, 7.0, 15.0, 16.5, No, Yes
Sale, 6.7, 14.6, 0.0, 0.8, 0.8, WSW, 39.0, WNW, W, 13.0, 17.0, 99.0, 64.0, 1022.9, 1023.1, 7.0, 8.0, 9.5, 14.4, No, No
Melbourne, 18.6, 30.2, 0.0, 11.4, 3.0, SW, 76.0, N, N, 48.0, 13.0, 27.0, 24.0, 1010.4, 1009.0, 6.0, 7.0, 25.6, 30.0, No, Yes
Nuriootpa, 8.0, 16.8, 0.0, 1.6, 4.6, NNE, 39.0, NE, NNW, 9.0, 17.0, 64.0, 36.0, 1022.1, 1018.4, 7.0, 7.0, 10.1, 15.2, No, Yes
Nuriootpa, 2.6, 16.5, 0.0, 2.4, 6.0, SE, 30.0, NE, ESE, 6.0, 11.0, 99.0, 61.0, 1035.0, 1032.5, 7.0, 4.0, 6.9, 16.1, No, No
Brisbane, 19.9, 27.7, 5.6, 4.4, 6.2, ENE, 35.0, ESE, ESE, 19.0, 15.0, 69.0, 59.0, 1019.8, 1017.5, 7.0, 7.0, 24.6, 26.1, Yes, Yes
Melbourne, 11.5, 15.0, 1.0, 0.4, 0.0, SSW, 24.0, SW, S, 9.0, 11.0, 82.0, 77.0, 1022.4, 1019.4, 8.0, 7.0, 12.7, 14.3, No, No
Watsonia, 10.4, 16.6, 9.6, 2.6, 3.1, W, 35.0, SW, SSW, 17.0, 15.0, 88.0, 70.0, 1017.3, 1017.8, 7.0, 7.0, 12.2, 14.0, Yes, No
NorfolkIsland, 14.7, 20.0, 8.0, 5.8, 11.2, SW, 56.0, SW, SW, 20.0, 22.0, 57.0, 58.0, 1019.2, 1018.6, 1.0, 1.0, 18.5, 19.5, Yes, No
Perth, 14.6, 20.8, 0.0, 4.6, 5.2, SW, 41.0, WSW, WSW, 17.0, 9.0, 55.0, 93.0, 1015.0, 1015.8, 4.0, 7.0, 18.3, 15.7, No, Yes
Portland, 8.7, 11.1, 2.0, 0.4, 0.9, SW, 48.0, N, SW, 17.0, 30.0, 96.0, 96.0, 1003.7, 1007.8, 7.0, 8.0, 9.1, 9.2, Yes, Yes
Perth, 13.1, 21.0, 8.8, 1.0, 7.2, NW, 57.0, WNW, NW, 6.0, 15.0, 83.0, 81.0, 1010.9, 1008.7, 3.0, 7.0, 17.1, 18.1, Yes, Yes
Mildura, 4.4, 19.4, 0.0, 1.4, 9.4, SSE, 28.0, S, S, 9.0, 17.0, 72.0, 40.0, 1018.0, 1015.8, 1.0, 1.0, 10.2, 19.0, No, No
Hobart, 8.3, 22.9, 0.0, 3.4, 7.1, N, 50.0, NNW, NW, 33.0, 11.0, 47.0, 33.0, 1017.7, 1013.6, 6.0, 7.0, 14.3, 22.0, No, Yes
Watsonia, 16.7, 17.7, 0.6, 4.0, 0.0, S, 30.0, SSW, S, 7.0, 13.0, 100.0, 90.0, 1010.2, 1010.4, 8.0, 8.0, 16.9, 16.5, No, Yes
Sale, 10.7, 11.6, 29.0, 0.6, 0.0, S, 46.0, S, SSW, 24.0, 28.0, 90.0, 76.0, 1011.6, 1013.4, 8.0, 8.0, 10.7, 10.8, Yes, Yes
SydneyAirport, 15.3, 18.6, 11.2, 5.6, 0.0, S, 61.0, SSW, S, 33.0, 39.0, 86.0, 79.0, 1015.5, 1014.4, 7.0, 8.0, 16.1, 17.3, Yes, Yes
Watsonia, 8.8, 15.0, 1.2, 0.6, 3.2, W, 39.0, W, WSW, 9.0, 13.0, 90.0, 90.0, 1019.0, 1019.5, 7.0, 7.0, 11.2, 12.8, Yes, Yes
Watsonia, 6.2, 22.8, 0.0, 2.0, 5.0, NNE, 31.0, ENE, NE, 9.0, 15.0, 80.0, 36.0, 1021.2, 1018.1, 7.0, 7.0, 10.0, 21.7, No, No
Townsville, 22.8, 30.1, 6.6, 4.6, 8.6, ENE, 37.0, ESE, NE, 15.0, 30.0, 77.0, 76.0, 1007.5, 1004.9, 7.0, 4.0, 26.8, 28.4, Yes, No
PerthAirport, 14.4, 20.4, 7.4, 5.0, 0.0, NE, 54.0, ENE, NE, 31.0, 30.0, 90.0, 66.0, 1019.2, 1016.6, 8.0, 8.0, 15.8, 20.1, Yes, Yes
Townsville, 17.0, 27.5, 0.0, 7.0, 10.4, SSW, 46.0, SSW, SE, 30.0, 19.0, 30.0, 24.0, 1020.7, 1017.5, 2.0, 3.0, 22.1, 26.4, No, No
Brisbane, 17.2, 26.9, 1.8, 5.4, 7.5, ESE, 44.0, S, ESE, 4.0, 13.0, 65.0, 54.0, 1024.7, 1022.7, 5.0, 4.0, 23.0, 25.2, Yes, No
NorfolkIsland, 18.7, 26.1, 0.0, 3.6, 11.4, ENE, 37.0, E, E, 24.0, 20.0, 61.0, 69.0, 1015.8, 1014.2, 1.0, 5.0, 24.0, 24.7, No, No
NorfolkIsland, 17.9, 22.8, 0.2, 5.8, 9.3, E, 37.0, NW, SE, 13.0, 19.0, 82.0, 74.0, 1016.6, 1015.1, 7.0, 3.0, 21.7, 21.4, No, Yes
Cairns, 24.8, 31.4, 2.8, 5.2, 8.3, NW, 33.0, N, NNE, 9.0, 15.0, 75.0, 72.0, 1009.1, 1006.6, 7.0, 3.0, 28.9, 30.2, Yes, Yes
Portland, 12.6, 19.4, 3.8, 5.6, 1.6, W, 69.0, NNE, WNW, 22.0, 37.0, 91.0, 72.0, 1001.5, 999.6, 8.0, 8.0, 13.1, 16.7, Yes, Yes
Perth, 9.5, 17.4, 0.0, 4.2, 3.4, NNE, 24.0, NE, NNE, 9.0, 7.0, 66.0, 51.0, 1020.8, 1017.4, 7.0, 7.0, 12.0, 16.6, No, Yes
NorfolkIsland, 16.4, 21.9, 19.4, 4.8, 0.4, S, 56.0, SE, SSE, 28.0, 31.0, 95.0, 93.0, 1003.6, 1000.1, 8.0, 8.0, 20.2, 19.4, Yes, Yes
Cairns, 24.0, 33.4, 0.0, 8.0, 11.8, SE, 33.0, SSE, ESE, 15.0, 20.0, 65.0, 55.0, 1010.2, 1005.6, 3.0, 3.0, 29.2, 33.1, No, No
NorfolkIsland, 21.2, 24.8, 0.8, 3.8, 3.0, E, 37.0, E, E, 22.0, 22.0, 77.0, 78.0, 1023.7, 1021.2, 7.0, 7.0, 24.1, 23.6, No, No
Hobart, 13.1, 20.0, 0.0, 6.6, 4.2, NW, 80.0, NW, N, 33.0, 22.0, 38.0, 76.0, 994.9, 993.8, 5.0, 7.0, 17.5, 11.5, No, Yes
Hobart, 8.4, 14.2, 26.0, 3.6, 1.1, ESE, 48.0, SE, SE, 7.0, 15.0, 97.0, 86.0, 995.3, 996.5, 8.0, 7.0, 11.3, 12.8, Yes, Yes
NorfolkIsland, 17.5, 25.7, 0.0, 5.4, 12.7, NE, 31.0, NE, ENE, 15.0, 17.0, 67.0, 58.0, 1018.8, 1017.1, 3.0, 3.0, 23.4, 23.2, No, No
Watsonia, 11.7, 30.6, 0.0, 9.0, 5.9, N, 44.0, ENE, NNW, 9.0, 11.0, 57.0, 26.0, 1008.9, 1005.5, 5.0, 7.0, 21.8, 29.3, No, Yes
MountGambier, 11.7, 28.5, 0.0, 3.6, 12.2, SSW, 31.0, ESE, SSE, 19.0, 9.0, 77.0, 41.0, 1015.4, 1011.8, 2.0, 3.0, 16.5, 26.8, No, No
Melbourne, 11.0, 20.9, 0.0, 4.8, 5.4, NNW, 74.0, N, N, 52.0, 30.0, 49.0, 45.0, 1016.1, 1010.4, 2.0, 7.0, 15.7, 18.8, No, Yes
Nuriootpa, 10.6, 16.0, 0.0, 5.6, 4.6, WNW, 54.0, WNW, W, 19.0, 20.0, 39.0, 89.0, 1016.9, 1017.6, 6.0, 7.0, 13.4, 11.6, No, Yes
Cairns, 23.7, 31.3, 12.2, 6.6, 11.7, SE, 50.0, SSE, SE, 31.0, 33.0, 64.0, 51.0, 1010.0, 1008.0, 6.0, 3.0, 28.5, 30.9, Yes, No
Cairns, 23.7, 27.5, 40.4, 5.6, 0.0, SSE, 33.0, S, ESE, 6.0, 7.0, 90.0, 88.0, 1007.2, 1003.7, 8.0, 8.0, 24.7, 26.0, Yes, Yes
Melbourne, 8.4, 18.0, 0.0, 0.6, 9.2, ESE, 26.0, N, SE, 7.0, 11.0, 84.0, 59.0, 1025.3, 1021.8, 1.0, 1.0, 10.0, 17.6, No, No
Townsville, 25.2, 31.6, 1.8, 8.0, 6.5, NE, 30.0, SW, NE, 9.0, 22.0, 68.0, 69.0, 1009.3, 1005.2, 7.0, 7.0, 29.1, 30.0, Yes, No
Watsonia, 15.4, 26.4, 2.4, 7.0, 5.2, NE, 52.0, NNE, WSW, 26.0, 17.0, 64.0, 70.0, 1007.9, 1006.3, 4.0, 7.0, 23.1, 20.0, Yes, Yes
PerthAirport, 7.1, 20.4, 0.0, 2.4, 9.4, ENE, 35.0, ENE, NE, 19.0, 11.0, 63.0, 32.0, 1029.7, 1027.3, 1.0, 1.0, 11.2, 19.5, No, No
SydneyAirport, 17.7, 34.5, 11.4, 1.4, 12.7, S, 76.0, NW, WNW, 15.0, 28.0, 65.0, 25.0, 1007.3, 1005.0, 3.0, 4.0, 25.7, 32.1, Yes, No
CoffsHarbour, 17.1, 28.4, 0.0, 1.8, 8.0, SSW, 43.0, NNW, NE, 6.0, 26.0, 71.0, 77.0, 1014.3, 1011.3, 4.0, 7.0, 24.5, 25.3, No, Yes
Cairns, 22.9, 30.7, 0.0, 5.8, 7.1, NE, 37.0, E, NE, 7.0, 15.0, 61.0, 60.0, 1014.0, 1010.6, 3.0, 7.0, 28.8, 30.0, No, No
Moree, 9.0, 22.3, 0.0, 2.2, 5.8, NE, 37.0, ENE, NE, 11.0, 24.0, 79.0, 50.0, 1020.6, 1015.1, 6.0, 6.0, 14.6, 20.4, No, Yes
Mildura, 13.4, 19.9, 1.4, 3.6, 5.1, WSW, 46.0, SW, WNW, 19.0, 24.0, 74.0, 55.0, 1006.7, 1004.5, 4.0, 7.0, 15.9, 19.5, Yes, No
Watsonia, 12.5, 19.2, 3.4, 0.2, 1.4, W, 26.0, ENE, SSE, 7.0, 4.0, 99.0, 90.0, 1024.1, 1022.0, 8.0, 7.0, 12.5, 16.8, Yes, Yes
MountGambier, 13.0, 16.8, 0.0, 7.4, 3.2, SW, 41.0, SW, SW, 24.0, 26.0, 82.0, 66.0, 1010.1, 1010.8, 8.0, 8.0, 14.0, 15.5, No, Yes
Mildura, 11.0, 13.4, 0.0, 1.4, 0.5, ESE, 19.0, E, SE, 7.0, 11.0, 83.0, 94.0, 1020.4, 1016.8, 8.0, 8.0, 11.9, 12.6, No, Yes
Darwin, 24.1, 30.8, 5.8, 3.0, 0.5, E, 43.0, NE, NNE, 15.0, 15.0, 84.0, 94.0, 1008.1, 1005.9, 7.0, 8.0, 27.6, 26.3, Yes, Yes
Watsonia, 6.9, 13.4, 18.0, 0.6, 4.1, SW, 33.0, SSW, SSW, 17.0, 15.0, 100.0, 78.0, 1026.1, 1024.5, 5.0, 7.0, 8.6, 12.4, Yes, No
Townsville, 23.5, 29.6, 0.8, 6.6, 11.3, ENE, 33.0, ENE, ENE, 17.0, 28.0, 71.0, 72.0, 1011.4, 1008.3, 4.0, 3.0, 27.6, 28.3, No, Yes
MelbourneAirport, 9.3, 14.2, 8.0, 4.2, 5.3, SSW, 72.0, WSW, SW, 30.0, 28.0, 86.0, 66.0, 1010.3, 1014.7, 7.0, 4.0, 9.8, 10.9, Yes, Yes
Portland, 14.5, 23.6, 0.0, 3.0, 1.0, ENE, 24.0, N, E, 9.0, 11.0, 88.0, 71.0, 1015.3, 1012.3, 8.0, 8.0, 18.5, 22.8, No, Yes
WaggaWagga, 5.1, 9.2, 0.0, 0.6, 0.2, NW, 33.0, N, WNW, 2.0, 15.0, 82.0, 91.0, 1013.9, 1011.6, 7.0, 8.0, 6.9, 7.5, No, Yes
Townsville, 22.0, 30.6, 0.8, 5.4, 5.2, SSE, 50.0, S, SE, 22.0, 17.0, 61.0, 51.0, 1016.7, 1012.5, 5.0, 5.0, 26.1, 29.4, No, No
NorfolkIsland, 17.1, 23.5, 0.2, 2.4, 5.9, ESE, 30.0, ENE, SE, 13.0, 13.0, 87.0, 74.0, 1013.3, 1011.0, 7.0, 4.0, 18.9, 21.2, No, Yes
NorfolkIsland, 16.5, 20.6, 0.2, 4.2, 11.2, SW, 46.0, WSW, SW, 20.0, 28.0, 60.0, 55.0, 1017.0, 1015.6, 1.0, 3.0, 18.8, 19.4, No, Yes
Perth, 14.5, 35.4, 0.0, 3.6, 10.4, NE, 31.0, NE, W, 13.0, 11.0, 44.0, 22.0, 1023.2, 1019.8, 6.0, 2.0, 24.9, 33.9, No, No
Hobart, 12.3, 14.3, 0.0, 3.8, 7.8, SW, 76.0, S, WSW, 15.0, 13.0, 53.0, 33.0, 1022.8, 1026.6, 6.0, 1.0, 12.7, 13.8, No, No
SydneyAirport, 7.0, 17.4, 0.0, 1.8, 4.7, SSW, 30.0, NW, S, 13.0, 17.0, 64.0, 78.0, 1033.2, 1030.2, 2.0, 7.0, 10.5, 16.1, No, No
Darwin, 27.4, 31.3, 0.0, 4.0, 1.1, S, 54.0, WSW, S, 20.0, 17.0, 73.0, 96.0, 1005.5, 1005.1, 7.0, 8.0, 30.1, 23.7, No, Yes
Cairns, 22.8, 32.3, 0.0, 9.4, 11.3, SSE, 39.0, S, SE, 17.0, 30.0, 60.0, 49.0, 1011.7, 1008.4, 3.0, 7.0, 28.4, 31.3, No, No
Portland, 12.7, 23.1, 1.4, 4.2, 6.9, NW, 52.0, N, NW, 24.0, 19.0, 60.0, 88.0, 1005.0, 1005.5, 5.0, 8.0, 19.8, 19.5, Yes, Yes
Mildura, 14.9, 27.0, 0.0, 12.0, 6.4, S, 33.0, S, S, 15.0, 13.0, 76.0, 29.0, 1020.3, 1019.4, 7.0, 7.0, 16.1, 24.5, No, No
Perth, 22.8, 35.3, 0.0, 12.2, 11.9, NE, 41.0, NE, WNW, 24.0, 13.0, 20.0, 27.0, 1014.8, 1013.4, 6.0, 0.0, 30.5, 31.6, No, No
Cairns, 23.0, 29.9, 5.2, 7.4, 5.8, SE, 39.0, SSE, SE, 19.0, 24.0, 78.0, 64.0, 1014.1, 1011.4, 6.0, 7.0, 27.1, 28.7, Yes, Yes
Williamtown, 21.8, 29.4, 0.0, 12.4, 7.9, SSE, 30.0, SE, SSE, 9.0, 19.0, 78.0, 63.0, 1011.3, 1009.2, 6.0, 3.0, 25.5, 28.6, No, Yes
PerthAirport, 8.1, 23.4, 0.0, 5.4, 11.7, W, 33.0, S, SW, 11.0, 17.0, 63.0, 41.0, 1024.2, 1020.3, 0.0, 1.0, 16.7, 22.9, No, No
SydneyAirport, 10.6, 18.5, 0.0, 3.4, 4.4, W, 35.0, NNW, SSE, 13.0, 9.0, 62.0, 66.0, 1022.7, 1020.0, 7.0, 1.0, 13.5, 17.0, No, No
Cairns, 19.3, 27.6, 1.0, 4.6, 9.4, SE, 50.0, SSE, SE, 19.0, 33.0, 71.0, 56.0, 1019.6, 1016.4, 5.0, 3.0, 22.9, 25.6, No, No
Williamtown, 16.4, 24.6, 0.0, 8.0, 2.9, ESE, 30.0, SW, SE, 6.0, 19.0, 65.0, 59.0, 1007.9, 1005.9, 7.0, 7.0, 21.4, 22.4, No, Yes
Townsville, 25.3, 30.9, 38.2, 11.0, 3.2, ESE, 44.0, E, E, 13.0, 13.0, 74.0, 89.0, 1005.7, 1002.9, 7.0, 7.0, 28.0, 27.4, Yes, Yes
Brisbane, 25.0, 32.3, 0.0, 9.2, 8.2, NE, 43.0, NNW, NNE, 11.0, 17.0, 64.0, 58.0, 1014.5, 1010.6, 5.0, 6.0, 28.4, 30.6, No, Yes
AliceSprings, 25.9, 39.9, 0.2, 13.4, 5.6, SE, 54.0, NW, SSE, 9.0, 28.0, 36.0, 42.0, 1007.9, 1005.5, 4.0, 6.0, 33.2, 32.7, No, Yes
SydneyAirport, 6.5, 18.6, 0.0, 2.2, 9.1, S, 46.0, WNW, S, 13.0, 24.0, 61.0, 45.0, 1031.7, 1029.9, 0.0, 3.0, 11.0, 16.1, No, Yes
Brisbane, 20.7, 32.2, 1.2, 7.8, 10.0, SW, 35.0, SW, ENE, 2.0, 13.0, 69.0, 58.0, 1014.3, 1010.9, 1.0, 2.0, 27.2, 30.8, Yes, Yes
WaggaWagga, 7.9, 26.9, 0.0, 6.8, 13.8, E, 22.0, ENE, ENE, 11.0, 7.0, 55.0, 31.0, 1018.3, 1015.6, 1.0, 1.0, 17.2, 25.0, No, No
